4.351031173947814246e+00;-2.004426607699422824e+00
4.671733249908202268e+00;-1.928339135971771867e+00
4.541350625838260768e+00;-1.896893929133324885e+00
4.646800069834600144e+00;-1.956810488299415507e+00
3.957215801893344320e+00;-1.837919123173778591e+00
4.425748776676913465e+00;-1.916609781882944841e+00
4.774963176585282909e+00;-2.001657171901670917e+00
5.708849678635822045e+00;-2.099077609954949963e+00
4.864124860902282244e+00;-1.980752259676012317e+00
4.848717092145666818e+00;-1.985405851590475335e+00
4.178904392654273714e+00;-1.964850487003718227e+00
4.463840677878865293e+00;-1.943537415108173905e+00
4.859413186616825087e+00;-2.006464139360192966e+00
4.586135413458160670e+00;-1.917270083874964781e+00
4.260470874027421750e+00;-1.900025542393700473e+00
4.792692766358342737e+00;-1.929761633898430473e+00
4.866055159086064563e+00;-2.062842467030150839e+00
5.653864802160984304e+00;-2.028101349494782824e+00
5.259788186370307983e+00;-1.981321540537956505e+00
3.810091630386531758e+00;-1.940434194651404542e+00
3.918230317488080150e+00;-1.882635005616956736e+00
5.020172221873830054e+00;-1.989630699833141447e+00
4.779216729029339916e+00;-1.913648964450654244e+00
3.894247682317204529e+00;-1.865454122468213516e+00
4.871911602186827395e+00;-1.955323170904921692e+00
5.216430821304588683e+00;-2.040803388528229956e+00
4.420224993962950322e+00;-1.951460960957542623e+00
4.209661185785233961e+00;-1.898875584532041305e+00
4.602280840919101834e+00;-1.919666931190131098e+00
4.253620389780455646e+00;-1.971970056267693394e+00
4.611125992033972665e+00;-1.872774520137032495e+00
4.304589708215971200e+00;-1.898027935567321745e+00
3.750291333773444702e+00;-1.828751386039703331e+00
4.005844168748687650e+00;-1.891413871716670858e+00
4.574177274260382120e+00;-1.974310470125038464e+00
5.185594698820869652e+00;-2.087135176730594566e+00
4.183370583197395298e+00;-1.821500367412297594e+00
4.940322709829459313e+00;-2.001241711053775241e+00
5.004667169460782716e+00;-1.998020877116519101e+00
4.468979679087792256e+00;-1.888528932154746709e+00
3.998118988138970931e+00;-1.887431085844283318e+00
4.874400119773199869e+00;-1.932927924375045237e+00
4.001476297921787051e+00;-1.930949662588079763e+00
4.090555548492656790e+00;-1.831925011903274392e+00
4.240937911184071041e+00;-1.924859328933380853e+00
3.496174937761905799e+00;-1.857241923911998160e+00
5.138738590709879261e+00;-1.957508796015923425e+00
5.104830020065468155e+00;-1.990100657716499910e+00
4.752559229185709277e+00;-2.020111865695069842e+00
4.396712782392926400e+00;-1.904309240120281910e+00
4.403004388835013216e+00;-1.939489534353313616e+00
4.142492390646790312e+00;-1.958782240324418833e+00
4.484594894608980198e+00;-1.976605050471945235e+00
3.582315935251740857e+00;-1.840231886544464235e+00
4.766518016051648488e+00;-1.945928121876723704e+00
4.782861557610127434e+00;-2.045635748223462169e+00
4.416771911359584024e+00;-1.868116021778678304e+00
5.240344978563991951e+00;-2.035322464318285007e+00
5.039013292502259489e+00;-1.986494845796525244e+00
5.243391365253283531e+00;-2.008135919102878919e+00
4.741683390917200036e+00;-1.972101921254374446e+00
4.471281810819196068e+00;-1.939852452782772518e+00
4.507644194097417234e+00;-1.966137146497083377e+00
3.950954901037827760e+00;-1.776696652642783647e+00
3.853962873016398394e+00;-1.857778266453392391e+00
4.193885785684953404e+00;-1.909589287018514936e+00
4.770019943648263983e+00;-1.891685817164451278e+00
5.153776479810138866e+00;-2.048016281887476087e+00
5.306606642788999295e+00;-2.006722242258453193e+00
4.351666400517998134e+00;-1.869736608321024729e+00
4.534499337519842577e+00;-1.912024671477737359e+00
4.939113710888838327e+00;-1.986436384726524507e+00
5.030165242681775339e+00;-2.025760127814442590e+00
4.666923802010866318e+00;-2.011600852227883429e+00
4.475478885790795225e+00;-1.908255818316768382e+00
5.470792398727814643e+00;-2.005616960636410706e+00
4.618674848613729012e+00;-1.949274307632492764e+00
4.843305064877116095e+00;-1.934042698475703759e+00
5.132447971121139929e+00;-2.005881492433442048e+00
4.486425801236980426e+00;-1.918317627450033314e+00
4.320073032427816706e+00;-1.968758272019826894e+00
5.536709499714431715e+00;-2.047437179110239480e+00
4.656243388796672988e+00;-2.033164048201634877e+00
4.661724204978007435e+00;-1.946045969194234004e+00
3.859818593630006234e+00;-1.835011172632869059e+00
4.678709695358172382e+00;-2.014039936096089001e+00
4.640562498874716724e+00;-1.850744795533617815e+00
4.166417713801058298e+00;-1.849875414611718671e+00
4.433191021870038107e+00;-1.916431338979256882e+00
4.324364336376929963e+00;-1.844186869367693049e+00
4.298010134401234694e+00;-1.913337498537805548e+00
3.900726697094339279e+00;-1.897395159165665701e+00
5.014040680120771754e+00;-1.941701413112969732e+00
4.182984000171383165e+00;-1.938716073228542669e+00
4.915395459052140481e+00;-1.960201522995280499e+00
3.964258339546172571e+00;-1.848633014413952891e+00
5.146698110655289149e+00;-1.958370522750155995e+00
4.819966093965964760e+00;-1.931978234087344148e+00
4.333160369470591355e+00;-1.912228188512135274e+00
3.759563569433406194e+00;-1.846253526387968691e+00
