1.084383175041192494e-04;4.355224977931016292e-05
1.075782832511550129e-04;4.280245740209064439e-05
1.081965184048785190e-04;4.351216033440394261e-05
1.097613797834914748e-04;4.411835167858625645e-05
1.071381499008614344e-04;4.303352340903421954e-05
1.093241749010551991e-04;4.465708861446976885e-05
1.078552010682270806e-04;4.328697905064793865e-05
1.072748112434586160e-04;4.217980063939986144e-05
1.077551906337104783e-04;4.364097145711248212e-05
1.082203556500910735e-04;4.335455598353336057e-05
