3.204536611938439084e+00;1.081416625517827246e+00
2.825722962481572953e+00;9.180734365148346399e-01
4.556179338921848121e+00;1.722808681631793792e+00
2.708924930994679681e+00;8.662292135321207898e-01
3.264084463542155312e+00;1.397719316915348120e+00
4.632711597755976740e+00;1.429388507825738008e+00
3.158011444331694229e+00;1.529018709487238725e+00
2.464179456225608522e+00;5.306091033097042331e-01
4.332177633893143032e+00;1.401933181817859531e+00
3.833510021272650725e+00;1.624918873560789567e+00
2.788734104674490233e+00;1.389857222016506633e+00
2.716903777071097092e+00;7.560218688075670546e-01
3.665403500834776285e+00;1.339651939490433818e+00
2.525494946340150371e+00;5.428238895823465082e-01
2.928695072574686975e+00;7.629951035970427009e-01
2.871747947726607464e+00;9.493703962207300506e-01
3.879029171969040846e+00;1.710164299153804635e+00
3.567723945128338237e+00;1.722474852787059474e+00
3.136619800998439622e+00;9.069847138254957253e-01
3.290684472555774676e+00;8.367661396146344188e-01
5.094029719190109162e+00;2.370458456193232699e+00
3.963514746634179797e+00;1.612602780817007142e+00
4.188937324310590071e+00;1.495846124199543548e+00
3.841245049725694916e+00;2.137215263457221681e+00
4.335663700368805884e+00;2.098581054964829384e+00
3.430729575574676282e+00;1.282745169989601086e+00
3.411334605219540350e+00;1.391347470684345167e+00
2.780952952704498493e+00;9.542699170911962403e-01
4.049991472987260366e+00;1.470466873556729448e+00
3.965924240776069531e+00;1.631715679143553643e+00
3.002786095802139066e+00;1.443548338291480881e+00
3.971181336448408761e+00;1.267191006917057550e+00
4.192879587024589405e+00;1.682951065394173273e+00
2.886512980967785857e+00;1.265923489798799872e+00
2.860030370357870666e+00;1.257499163800255060e+00
3.581519947170119789e+00;1.249265197837577723e+00
4.712015657580669981e+00;2.057506864123468393e+00
3.713155110085944788e+00;1.446171530401302086e+00
4.433689999558876771e+00;1.621440326905702278e+00
3.515189263251562668e+00;1.573697617588114328e+00
2.916910638937719735e+00;1.136992758774193257e+00
1.188425432295341810e+00;1.903774885948261164e-01
3.346647563530797953e+00;7.304787308590385830e-01
2.781362563394066623e+00;1.698387345392156078e+00
2.770449304844207816e+00;1.512409552865879636e+00
4.767227883484255635e+00;1.772622423199402775e+00
2.708967650199089583e+00;1.264051392287993236e+00
4.291109614866616795e+00;1.708517579757263594e+00
2.732886777144253543e+00;1.455406213457277387e+00
4.001590220414477983e+00;1.864628570690931353e+00
4.740912475894343281e+00;2.130605784434549399e+00
2.736260662673163591e+00;9.752024049352915336e-01
2.980508276590100536e+00;1.560747338890134284e+00
4.044100696850279064e+00;1.355958430603151132e+00
4.110805169708184437e+00;2.049607565257419051e+00
5.046824849334979213e+00;1.719429054458300188e+00
2.957186563739316654e+00;1.108476643718120824e+00
2.075257176803908088e+00;1.221595273883325561e+00
5.685155036380001192e+00;2.215065261047812317e+00
4.152763059633371334e+00;1.354869979148482173e+00
4.130534080688552656e+00;1.797661232388355401e+00
4.367952914638519424e+00;1.744288510263424241e+00
2.812612152394601051e+00;1.527042506081629503e+00
3.871610582523449917e+00;1.438611821765462206e+00
2.831801824035157011e+00;1.305420263619124110e+00
3.005745894942736918e+00;1.168620341936463358e+00
3.883086708620927308e+00;2.184963588147412761e+00
2.001384344663478476e+00;4.622528527515676333e-01
4.209062478858026424e+00;1.842983695512427911e+00
2.577255986051292691e+00;9.987169446277046614e-01
1.400938419628671827e+00;4.199381592648659955e-01
2.570777306648320604e+00;9.256458547663475311e-01
4.585975911814188066e+00;1.652835707550621702e+00
4.028983304778527064e+00;1.774149864555171430e+00
3.446249901847503683e+00;1.245198649087225995e+00
3.160648491447938913e+00;1.838776016547183589e+00
4.137594177988731303e+00;1.630270917532127939e+00
5.193597837732448319e+00;2.065393099386673370e+00
2.953207655959702471e+00;1.440631187915180300e+00
2.623712876174276065e+00;3.236613782937157180e-01
3.315687643503071769e+00;1.710440001717081104e+00
2.813236240765276008e+00;1.194926177681040702e+00
4.348399165588741511e+00;2.052793174541128973e+00
3.098884332337739522e+00;1.524093220640554414e+00
2.454216481544392980e+00;1.237795845539072292e+00
3.454348076092933262e+00;1.706129144692110744e+00
2.843525199868601305e+00;9.169216476252251002e-01
3.449162675186476346e+00;1.556190630791718821e+00
3.033000369872990820e+00;1.025302536643077689e+00
3.265192506800133287e+00;1.624833949792991561e+00
3.502286774357552979e+00;1.665308419319443178e+00
3.850017396718492968e+00;1.677034998007552957e+00
3.003688507632755744e+00;9.400775435904715760e-01
1.989100502070226373e+00;1.195640924433253538e+00
2.589635493051591020e+00;1.035607055906626162e+00
2.427718348701340290e+00;9.394024451215404747e-01
3.163367331569177487e+00;1.293660261075490592e+00
1.510781915528741193e+00;3.547780883415085212e-02
3.590835827233460176e+00;1.526185427426645314e+00
3.775501022643656057e+00;1.094471070126003420e+00
