4.649631792140088926e+00;2.730410145995468163e+00
2.418076882754807144e+00;1.410468483162477527e-01
2.461996050210284004e+00;7.587966409801090162e-01
5.394342705569759033e+00;3.027300201368384958e+00
6.740716533475965555e+00;2.657179937751940724e+00
6.490720534510533213e+00;2.126860838696275291e+00
4.340460437970908636e+00;1.864860049200914638e+00
4.623445915123191585e-01;7.452154425263141091e-01
2.836607972072854533e+00;1.403357349376872287e+00
9.609743573230343783e-01;1.133497929651304359e+00
5.574966581709269953e+00;2.576732107554588591e+00
6.896286820907037152e-01;1.101092824748236110e+00
4.941625579539223878e+00;3.596052534559795344e+00
2.425677851610029467e+00;-3.662529002822305091e-01
8.930344390457401360e+00;3.623326026887218720e+00
5.230160782667780062e+00;3.957896862749843869e+00
6.934024399029232733e+00;2.257650007525480618e+00
4.333757143055253280e+00;2.079811642403707861e+00
3.175468118101821169e+00;-3.989403858303825490e-01
7.079339866938091363e-01;-4.678933483701817053e-01
5.075924700438743109e+00;1.459466618013869343e+00
4.241801520047245866e+00;1.494349962096682027e+00
2.780152846819327062e-01;-6.831330362367884490e-01
4.422427628668721411e+00;1.827415627341595350e+00
5.576676058816032899e+00;1.893626322656150496e+00
4.550477179160445473e+00;7.844892185435669019e-01
1.303342213928099902e+00;5.554380549805666423e-01
3.777773029659792225e+00;1.393909910503790650e+00
4.222311237496405134e+00;5.728537139093641262e-01
3.207439830394530844e+00;1.635430838584953417e+00
3.336636715874760739e+00;7.357562181066942264e-01
2.659629818150933911e+00;4.821879186822412566e-01
3.105634738692406138e+00;5.372126367821308257e-01
3.075133278105532497e+00;2.410032522343305672e+00
1.795445342178471959e+00;1.800715936383040505e+00
3.787693535453097837e+00;2.356477989210433943e+00
8.075106413401867300e+00;3.323202305078061691e+00
3.746372462723626562e+00;1.853560167436726136e+00
4.207992626744462505e+00;2.329651528056024379e+00
3.295357672686627826e+00;1.701580998777264764e+00
4.201607653288282340e-01;-1.848262439236720289e-01
5.401368876140717479e-01;9.030142430210433835e-01
4.125468339170768495e+00;2.051784299332471306e+00
2.458920324961279213e+00;9.026308729465247760e-01
-9.110797395384254704e-01;-1.127871833943066893e+00
3.270570820958334401e+00;1.533402584657485246e+00
2.786294887322881220e+00;1.665527285637548260e+00
6.973003267106913761e+00;2.123119479657946673e+00
8.074353772296424259e-01;5.884884363444070621e-01
4.781726799754561164e+00;1.388848802157526041e+00
